,URLCODE,Name,Descr,tags,Stars,MajLang,License,LastUpdated
15,3,/joelgrus/data-science-from-scratch,code for Data Science From Scratch book,[],6500,Python,MIT license,"Apr 27, 2021"
16,3,/hadley/r4ds,R for data science: a book,"['r', 'data-science', 'book', 'bookdown']",3200,R,0,"Nov 10, 2021"
17,3,/learn-co-students/excel-to-python-data-science-intro-000,NA,[],19,Jupyter Notebook,0,"Jun 19, 2020"
18,3,/WillKoehrsen/Data-Analysis,Data Science Using Python,[],4000,Jupyter Notebook,MIT license,"Feb 4, 2021"
19,3,/evanca/quick-portfolio,Use this template if you need a quick developer / data science portfolio! Based on a Minimal Jekyll theme for GitHub \u2026,[],287,HTML,Unlicense license,"Nov 7, 2021"
20,3,/learn-co-students/python-dictionaries-lab-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Sep 2, 2019"
21,3,/learn-co-students/plotting-data-readme-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Aug 29, 2019"
22,3,/learn-co-students/plotting-data-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Sep 30, 2020"
23,3,/DataScienceSpecialization/DataScienceSpecialization.github.io,http://DataScienceSpecialization.github.io,[],1600,CSS,0,"Dec 4, 2020"
24,3,/FavioVazquez/ds-cheatsheets,List of Data Science Cheatsheets to rule the world,"['python', 'r', 'cheatsheet', 'programming', 'spark', 'jupyter', 'datascience']",9300,0,MIT license,"Oct 31, 2019"
25,3,/learn-co-students/for-loops-readme-data-science-intro-000,NA,[],2,Jupyter Notebook,0,"Jan 8, 2021"
26,3,/learn-co-students/python-for-loops-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 17, 2020"
27,3,/fengdu78/Data-Science-Notes,\u6570\u636e\u79d1\u5b66\u7684\u7b14\u8bb0\u4ee5\u53ca\u8d44\u6599\u641c\u96c6,[],5900,Jupyter Notebook,0,"Aug 16, 2021"
28,3,/learn-co-students/python-defining-functions-readme-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Oct 10, 2018"
29,3,/virgili0/Virgilio,Your new Mentor for Data Science E-Learning.,"['data-science', 'python', 'nlp', 'learning', 'machine-learning', 'statistics', 'computer-vision', 'study', 'tensorflow', 'guide', 'scikit-learn', 'learning-python', 'path', 'datascience', 'business-intelligence', 'guidelines', 'machine-vision', 'hacktoberfest', 'virgilio', 'studypath']",13200,Jupyter Notebook,0,"Oct 19, 2021"
30,3,/learn-co-students/introduction-to-functions-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Feb 2, 2020"
31,3,/uwescience/datasci_course_materials,Public repository for course materials for the Data Science at Scale Specialization at Coursera,[],902,HTML,0,"Jun 27, 2021"
32,3,/sux13/DataScienceSpCourseNotes,Compiled Notes for all 9 courses in the Coursera Data Science Specialization,[],720,HTML,0,"Mar 28, 2021"
33,3,/learn-co-students/python-scope-readme-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Jun 21, 2018"
34,3,/learn-co-students/function-arguments-readme-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 21, 2018"
35,3,/learn-co-students/function-arguments-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 21, 2018"
36,3,/eugeneyan/applied-ml,\U0001f4da Papers & tech blogs by companies sharing their work on data science & machine learning in production.,"['machine-learning', 'data-science', 'deep-learning', 'search', 'natural-language-processing', 'reinforcement-learning', 'computer-vision', 'production', 'data-engineering', 'data-discovery', 'recsys', 'data-quality', 'applied-data-science', 'applied-machine-learning']",16600,0,MIT license,"Nov 8, 2021"
37,3,/learn-co-students/conditionals-python-readme-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Jun 21, 2018"
38,3,/learn-co-students/conditionals-python-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 21, 2018"
39,3,/learn-co-students/filter-readme-python-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Sep 6, 2018"
40,3,/learn-co-students/visualizing-in-python-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Sep 4, 2019"
41,3,/ossu/data-science,\U0001f4ca Path to a free self-taught education in Data Science!,[],12400,0,0,"Oct 23, 2021"
42,3,/learn-co-students/map-readme-python-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"May 13, 2019"
43,3,/learn-co-students/map-filter-lab-python-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Sep 16, 2019"
44,3,/learn-co-students/calculating-distance-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 20, 2018"
45,3,/mGalarnyk/datasciencecoursera,Data Science Repo and blog for John Hopkins Coursera Courses. Please let me know if you have any questions.,"['data-science', 'python', 'r', 'jhu-coursera', 'john-hopkins-coursera', 'stanford']",1900,HTML,0,"Aug 17, 2021"
46,3,/learn-co-students/calculating-distance-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Nov 7, 2018"
47,3,/learn-co-students/nearest-neighbors-readme-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 20, 2018"
48,3,/rushter/data-science-blogs,A curated list of data science blogs,"['data-science', 'machine-learning']",5700,Python,0,"Aug 3, 2021"
49,3,/drivendata/cookiecutter-data-science,"A logical, reasonably standardized, but flexible project structure for doing and sharing data science work.","['cookiecutter', 'data-science', 'machine-learning', 'ai', 'cookiecutter-template', 'cookiecutter-data-science']",5200,Python,MIT license,"Nov 8, 2021"
50,3,/learn-co-students/applying-nearest-neighbors-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Aug 8, 2018"
51,3,/nborwankar/LearnDataScience,Open Content for self-directed learning in data science,[],2700,Jupyter Notebook,0,"Oct 22, 2019"
52,3,/mrdbourke/zero-to-mastery-ml,All course materials for the Zero to Mastery Machine Learning and Data Science course.,"['machine-learning', 'deep-learning', 'data-science']",954,Jupyter Notebook,0,"Oct 18, 2021"
53,3,/KeithGalli/Pandas-Data-Science-Tasks,Set of real world data science tasks completed using the Python Pandas library,[],434,Jupyter Notebook,0,"Oct 9, 2021"
54,3,/lgreski/datasciencectacontent,repository for Community Mentor content related to the Johns Hopkins University Data Science Specialization on Coursera,[],611,HTML,GPL-3.0 license,"Jan 20, 2021"
55,3,/learn-co-students/nearest-neighbors-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Oct 30, 2019"
56,3,/jwasham/computer-science-flash-cards,Mini website for testing both general CS knowledge and enforce coding practice and common algorithm/data structure me\u2026,[],6200,HTML,CC-BY-SA-4.0 license,"Jul 21, 2021"
57,3,/learn-co-students/plotly-basics-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Oct 2, 2018"
58,3,/learn-co-students/why-math-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"May 10, 2019"
59,3,/edooley7/dsp,data science preparation,[],0,Python,0,"Jun 29, 2015"
60,3,/ricklamers/gridstudio,Grid studio is a web-based application for data science with full integration of open source data science frameworks \u2026,[],8700,JavaScript,AGPL-3.0 license,"Oct 2, 2020"
61,3,/learn-co-students/introduction-to-derivatives-data-science-intro-000,NA,[],2,Jupyter Notebook,0,"May 12, 2021"
62,3,/learn-co-students/expressing-functions-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"May 10, 2019"
63,3,/learn-co-students/single-variable-regression-data-science-intro-000,NA,[],0,HTML,0,"Jun 20, 2018"
64,3,/ujjwalkarn/DataSciencePython,common data analysis and machine learning tasks using python,"['python', 'data-science', 'data-scientists', 'python-tutorial']",4400,Python,MIT license,"Aug 25, 2021"
65,3,/learn-co-students/plotly-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Aug 24, 2019"
66,3,/learn-co-students/introduction-to-derivatives-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"May 10, 2019"
67,3,/Anthonymcqueen21/DataCamp,DataCamp data-science courses,[],2,Python,0,"Oct 8, 2017"
68,3,/MrMimic/data-scientist-roadmap,"Toturials coming with the ""data science roadmap"" picture.",[],4500,Python,GPL-3.0 license,"Dec 11, 2020"
69,3,/DataScienceSpecialization/Developing_Data_Products,Developing Data Products Course from the Johns Hopkins Data Science Lab,[],207,HTML,0,"Nov 23, 2020"
70,3,/learn-co-students/calculating-lines-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 20, 2018"
71,3,/learn-co-students/nonlinear-derivatives-readme-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Feb 15, 2019"
72,3,/learn-co-students/single-variable-regression-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Sep 4, 2019"
73,3,/learn-co-students/sigma-notation-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Jun 19, 2018"
74,3,/learn-co-students/calculus-derivation-gradient-descent-data-science-intro-000,NA,[],3,Jupyter Notebook,0,"Sep 16, 2019"
75,3,/learn-co-students/evaluating-regression-lines-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Sep 16, 2019"
76,3,/jonathan-bower/DataScienceResources,Open Source Data Science Resources.,[],2600,0,0,"Nov 4, 2021"
77,3,/learn-co-students/derivative-rules-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"May 11, 2019"
78,3,/tangyudi/Ai-Learn,\u4eba\u5de5\u667a\u80fd\u5b66\u4e60\u8def\u7ebf\u56fe\uff0c\u6574\u7406\u8fd1200\u4e2a\u5b9e\u6218\u6848\u4f8b\u4e0e\u9879\u76ee\uff0c\u514d\u8d39\u63d0\u4f9b\u914d\u5957\u6559\u6750\uff0c\u96f6\u57fa\u7840\u5165\u95e8\uff0c\u5c31\u4e1a\u5b9e\u6218\uff01\u5305\u62ec\uff1aPython\uff0c\u6570\u5b66\uff0c\u673a\u5668\u5b66\u4e60\uff0c\u6570\u636e\u5206\u6790\uff0c\u6df1\u5ea6\u5b66\u4e60\uff0c\u8ba1\u7b97\u673a\u89c6\u89c9\uff0c\u81ea\u7136\u8bed\u8a00\u5904\u7406\uff0cPyTorch tensorflow machine-lear\u2026,"['pytorch', 'deep-learning', 'keras', 'python', 'numpy', 'pandas', 'nlp', 'data-science', 'machine-learning', 'data-mining', 'algorithm', 'caffe', 'tensorflow', 'cv', 'mathematics', 'seaborn', 'artificial-intelligence', 'data-analysis', 'matplotlib', 'tensorflow2']",4300,0,0,"Feb 6, 2020"
79,3,/learn-co-students/partial-derivatives-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Sep 16, 2019"
80,3,/learn-co-students/multivariable-functions-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"May 10, 2019"
81,3,/learn-co-students/multivariable-calculus-gradient-descent-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Sep 16, 2019"
82,3,/learn-co-students/rules-for-derivatives-lab-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Aug 24, 2019"
83,3,/learn-co-students/evaluating-regression-lines-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Sep 16, 2019"
84,3,/learn-co-students/gradient-descent-data-science-intro-000,NA,[],1,Jupyter Notebook,0,"Sep 18, 2019"
85,3,/kojino/120-Data-Science-Interview-Questions,Answers to 120 commonly asked data science interview questions.,[],2700,0,0,"Apr 19, 2021"
86,3,/WinVector/zmPDSwR,"Example R scripts and data for ""Practical Data Science with R"" 1st edition by Nina Zumel and John Mount (Manning Publ\u2026",[],463,HTML,0,"Jun 22, 2020"
87,3,/learn-co-students/gradient-descent-step-sizes-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Dec 3, 2018"
88,3,/llSourcell/Learn_Data_Science_in_3_Months,"This is the Curriculum for ""Learn Data Science in 3 Months"" By Siraj Raval on Youtube",[],2600,0,0,"Dec 4, 2020"
89,3,/learn-co-students/gradient-descent-step-sizes-lab-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Feb 15, 2019"
90,3,/alexeygrigorev/data-science-interviews,Data science interview questions and answers,"['data-science', 'machine-learning', 'interview-questions', 'data-science-interviews']",4700,HTML,CC-BY-4.0 license,"Oct 28, 2021"
91,3,/justmarkham/DAT8,"General Assembly's 2015 Data Science course in Washington, DC","['python', 'data-science', 'machine-learning', 'pandas', 'data-analysis', 'natural-language-processing', 'course', 'clustering', 'naive-bayes', 'linear-regression', 'scikit-learn', 'jupyter-notebook', 'data-visualization', 'web-scraping', 'ensemble-learning', 'logistic-regression', 'decision-trees', 'regular-expressions', 'data-cleaning', 'model-evaluation']",1500,Jupyter Notebook,0,"Apr 18, 2016"
92,3,/chaconnewu/free-data-science-books,Free resources for learning data science,[],2300,0,Unlicense license,"Oct 29, 2018"
93,3,/firmai/industry-machine-learning,A curated list of applied machine learning and data science notebooks and libraries across different industries (by @\u2026,"['data-science', 'machine-learning', 'datascience', 'python', 'example', 'jupyter-notebook', 'practical-machine-learning', 'firmai']",6100,Jupyter Notebook,0,"Oct 20, 2021"
94,3,/dformoso/machine-learning-mindmap,"A mindmap summarising Machine Learning concepts, from Data Analysis to Deep Learning.","['python', 'learning', 'science', 'data', 'machine-learning', 'jupyter', 'machine', 'cheatsheet', 'mindmap']",5300,0,Apache-2.0 license,"May 30, 2020"
95,3,/microsoft/Data-Science-For-Beginners,"10 Weeks, 20 Lessons, Data Science for All!","['data-science', 'python', 'pandas', 'data-visualization', 'data-analysis']",6700,Jupyter Notebook,MIT license,"Nov 12, 2021"
96,3,/ujjwalkarn/DataScienceR,"a curated list of R tutorials for Data Science, NLP and Machine Learning","['data-science', 'text-mining', 'r', 'datascience']",1700,R,MIT license,"Oct 19, 2020"
97,3,/learn-co-students/derivative-chain-rule-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Sep 16, 2019"
98,3,/LearnDataSci/articles,"A repository for the source code, notebooks, data, files, and other assets used in the data science and machine learn\u2026","['python', 'data-science', 'machine-learning', 'machine-learning-algorithms', 'data-visualization', 'data-analysis', 'machinelearning']",419,Jupyter Notebook,0,"Jan 15, 2020"
99,3,/learn-co-students/applying-gradient-descent-lab-data-science-intro-000,NA,[],1,Python,0,"Sep 16, 2019"
100,3,/learn-co-students/gradient-to-cost-function-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Sep 16, 2019"
101,3,/springboard-curriculum/DataScienceGuidedCapstone,NA,[],9,Jupyter Notebook,0,"Aug 23, 2021"
102,3,/learn-co-students/applying-gradient-descent-data-science-intro-000,NA,[],0,Jupyter Notebook,0,"Sep 16, 2019"
103,3,/Leo-G/Data-Science-Wiki,"A wiki of DataScience, Statistics, Maths, R,Python, AI, Machine Learning, Automation, Devops Tools, Bash, Linux Tutor\u2026",[],4800,0,MIT license,"Mar 31, 2021"
104,3,/rafalab/dsbook,Repository for data science book,[],730,HTML,0,"Oct 27, 2021"
105,3,/cs109/2014,Official content for the Fall 2014 Harvard CS109 Data Science course,[],309,CSS,0,"Feb 1, 2017"
106,3,/greensdata/10-steps-to-become-a-data-scientist,10 steps to Become a Data Science,[],17,Jupyter Notebook,0,"Oct 15, 2018"
107,3,/briandalessandro/DataScienceCourse,This holds iPython notebooks and lecture slides for the Intro to Data Science Master's course I teach at NYU.,[],643,Jupyter Notebook,0,"Dec 20, 2020"
108,3,/galaxyproject/galaxy,Data intensive science for everyone.,"['docker', 'science', 'workflow', 'bioinformatics', 'pipeline', 'genomics', 'workflow-engine', 'ngs', 'sequencing', 'dna', 'usegalaxy', 'hacktoberfest']",879,Python,0,"Nov 12, 2021"
109,3,/LambdaSchool/DS-Unit-3-Sprint-2-SQL-and-Databases,SQL and Databases for Data Science,[],5,0,MIT license,"Nov 4, 2021"
110,3,/jeroenjanssens/data-science-at-the-command-line,Data Science at the Command Line,"['data-science', 'r', 'book', 'python', 'linux', 'bash', 'cli', 'unix', 'ggplot2', 'bookdown', 'gnuplot']",3100,HTML,0,"Oct 12, 2021"
111,3,/JifuZhao/DS-Take-Home,My solution to the book A Collection of Data Science Take-Home Challenges,"['challenge', 'data-science', 'machine-learning', 'exercise-solutions']",1200,Jupyter Notebook,MIT license,"Mar 9, 2019"
112,3,/spark-notebook/spark-notebook,Interactive and Reactive Data Science using Scala and Spark.,"['spark', 'scala', 'data-science', 'apache-spark', 'reactive', 'notebook']",3100,JavaScript,Apache-2.0 license,"Oct 19, 2021"
113,3,/justmarkham/DAT4,"General Assembly's Data Science course in Washington, DC",[],762,Jupyter Notebook,0,"Feb 15, 2021"
114,3,/tirthajyoti/Data-science-best-resources,Carefully curated resource links for data science in one place,"['machine-learning', 'data-science', 'deep-learning', 'artificial-intelligence', 'python', 'statistics', 'visualization', 'linux', 'api', 'aws', 'r', 'sql', 'database', 'reinforcement-learning', 'neural-network', 'analytics', 'scikit-learn', 'cheatsheet', 'data-wrangling', 'online-course']",1500,0,MIT license,"May 22, 2021"
115,3,/amitness/learning,Becoming better at data science every day,"['data-science', 'udacity', 'codecademy', 'treehouse', 'datacamp', 'learning-resources']",3800,0,MIT license,"Oct 31, 2021"
116,3,/theMultitude/DS-Unit-3-Sprint-1-Software-Engineering,Software Engineering and Reproducible Research for Data Science,[],0,Python,0,"Feb 16, 2019"
117,3,/hse-aml/competitive-data-science,"Materials for ""How to Win a Data Science Competition: Learn from Top Kagglers"" course",[],582,Jupyter Notebook,0,"Jun 13, 2020"
118,3,/ShuaiW/data-science-question-answer,A repo for data science related questions and answers,"['data-science', 'machine-learning', 'statistics', 'sql', 'reinforcement-learning', 'system', 'deep-learning']",2000,Jupyter Notebook,MIT license,"Oct 1, 2020"
119,3,/LambdaSchool/DS-Unit-3-Sprint-3-Productization-and-Cloud,"Building a real deployed full-stack application, backed by Data Science",[],8,0,MIT license,"Nov 11, 2021"
120,3,/google/deepvariant,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA\u2026,"['deep-learning', 'ngs', 'bioinformatics', 'genomics', 'sequencing', 'science', 'machine-learning', 'genome', 'tensorflow', 'dna', 'deep-neural-network', 'deepvariant']",2400,Python,BSD-3-Clause license,"Oct 27, 2021"
121,3,/m2dsupsdlclass/lectures-labs,Slides and Jupyter notebooks for the Deep Learning lectures at Master Year 2 Data Science from Institut Polytechnique\u2026,"['deep-learning', 'python', 'slide', 'neural-network', 'jupyter-notebook', 'lecture']",1200,Jupyter Notebook,MIT license,"Mar 25, 2021"
122,3,/MayureshShilotri/26-Weeks-Of-Data-Science,Email Newsletter,[],315,Jupyter Notebook,0,"Dec 6, 2020"
123,3,/iNeuronai/interview-question-data-science-,NA,[],736,0,0,"Aug 13, 2021"
124,3,/GoogleCloudPlatform/data-science-on-gcp,"Source code accompanying book: Data Science on the Google Cloud Platform, Valliappa Lakshmanan, O'Reilly 2017","['data-science', 'machine-learning', 'data-visualization', 'data-engineering', 'cloud-computing', 'data-analysis', 'data-processing', 'data-pipeline']",952,Jupyter Notebook,0,"Nov 11, 2021"
125,3,/MicrosoftLearning/DP100,Labs for Course DP-100: Designing and Implementing Data Science Solutions on Microsoft Azure,[],532,Jupyter Notebook,MIT license,"Dec 30, 2020"
126,3,/edyoda/data-science-complete-tutorial,For extensive instructor led learning,"['machine-learning', 'numpy', 'pandas', 'linear-regression', 'pipeline', 'scikit-learn', 'feature-selection', 'nearest-neighbors', 'decision-trees']",1100,Jupyter Notebook,0,"Jun 27, 2021"
127,3,/ml874/Data-Science-Cheatsheet,NA,[],2000,TeX,0,"Jun 21, 2020"
128,3,/quantumblacklabs/kedro,"A Python framework for creating reproducible, maintainable and modular data science code.","['pipeline', 'pipelines-as-code', 'hacktoberfest', 'data-versioning', 'data-abstraction', 'mlops', 'kedro', 'cookiecutter-data-science']",4700,Python,Apache-2.0 license,"Nov 12, 2021"
129,3,/r0f1/datascience,Curated list of Python resources for data science.,"['data-science', 'python', 'data-analysis', 'machine-learning', 'data-visualization', 'awesome-list', 'data-mining', 'awesome', 'statistics', 'deep-learning', 'artificial-intelligence', 'datascience', 'deeplearning', 'bayes']",2900,0,0,"Nov 11, 2021"
130,3,/Shujian2015/FreeML,A List of Data Science/Machine Learning Resources (Mostly Free),"['data-science', 'machine-learning', 'natural-language-processing', 'deep-learning']",1000,0,0,"Jul 8, 2021"
131,3,/pachyderm/pachyderm,Reproducible Data Science at Scale!,"['data-science', 'go', 'kubernetes', 'docker', 'distributed-systems', 'big-data', 'analytics', 'containers', 'data-analysis', 'pachyderm']",5300,0,Go,"Nov 12, 2021"
132,3,/PinkWink/DataScience,\ucc45) \ud30c\uc774\uc36c\uc73c\ub85c \ub370\uc774\ud130 \uc8fc\ubb34\ub974\uae30 - \uc18c\uc2a4\ucf54\ub4dc \ubc0f \ub370\uc774\ud130 \uacf5\uac1c,[],214,Jupyter Notebook,0,"Nov 4, 2019"
133,3,/dataoptimal/dataoptimal.github.io,Data Science Portfolio,[],44,JavaScript,0,"Jul 8, 2021"
134,3,/DrSkippy/Data-Science-45min-Intros,"Ipython notebook presentations for getting starting with basic programming, statistics and machine learning techniques",[],1500,Jupyter Notebook,Unlicense license,"Oct 2, 2019"
135,3,/goplus/gop,"GoPlus - The Go+ language for engineering, STEM education, and data science","['golang', 'engineering', 'data-science', 'scientific-computing', 'data-analysis', 'gop', 'goplus', 'data-tech', 'stem-education']",7700,Go,Apache-2.0 license,"Nov 12, 2021"
136,3,/therealsreehari/Learn-Data-Science-For-Free,This repositary is a combination of different resources lying scattered all over the internet. The reason for making \u2026,"['data-science', 'machine-learning', 'natural-language-processing', 'computer-vision', 'machine-learning-algorithms', 'artificial-intelligence', 'neural-networks', 'deeplearning', 'datascienceproject']",4800,0,GPL-3.0 license,"Apr 2, 2021"
137,3,/gboeing/ppd599,USC urban data science course series with Python and Jupyter,"['data-science', 'python', 'statistics', 'course', 'course-materials', 'jupyter', 'transportation', 'urban-planning', 'coding', 'transport', 'cities', 'spatial-analysis', 'network-analysis', 'city-government', 'usc', 'syllabus', 'urban-data-science', 'urban-analytics', 'urban-informatics', 'urbanism']",1100,Jupyter Notebook,MIT license,"Oct 18, 2021"
138,3,/yhat/rodeo,A data science IDE for Python,[],3900,JavaScript,0,"Apr 16, 2018"
139,3,/stasi009/TakeHomeDataChallenges,My solution to the book <A collection of Data Science Take-home Challenges>,[],678,Jupyter Notebook,0,"Nov 9, 2016"
140,3,/aaronwangy/Data-Science-Cheatsheet,"A helpful 5-page machine learning cheatsheet to assist with exam reviews, interview prep, and anything in-between.","['machine-learning', 'data-science', 'cheatsheet']",3200,TeX,0,"Oct 22, 2021"
141,3,/Netflix/metaflow,\U0001f680 Build and manage real-life data science projects with ease!,"['python', 'data-science', 'machine-learning', 'productivity', 'r', 'ai', 'deep-learning', 'reproducible-research', 'ml', 'datascience', 'rstats', 'r-package', 'model-management', 'ml-infrastructure', 'mlops', 'ml-platform']",4900,Python,Apache-2.0 license,"Nov 12, 2021"
142,3,/alan-turing-institute/the-turing-way,Host repository for The Turing Way: a how to guide for reproducible data science,"['community', 'education', 'data-science', 'hacktoberfest', 'hut23', 'hut23-270', 'hut23-396']",1100,TeX,0,"Nov 12, 2021"
143,3,/DataScienceUB/introduction-datascience-python-book,"Introduction to Data Science: A Python Approach to Concepts, Techniques and Applications","['data-science', 'python', 'machine-learning', 'data', 'sentiment-analysis', 'analytics', 'datascience']",314,Jupyter Notebook,0,"Sep 27, 2021"
144,3,/EasyD/IntroToDataScience,GitHub Repository to accompany my YouTube series of videos on Introductory Data Science using R.,[],330,R,0,"Nov 11, 2017"
145,3,/sidsriv/Introduction-to-Data-Science-in-python,This repository contains Ipython notebooks of assignments and tutorials used in the course introduction to data science\u2026,[],182,Jupyter Notebook,0,"Oct 1, 2020"
146,3,/carlosfab/template_portfolio,Template para portfólio de Data Science,[],89,0,0,"Feb 2, 2021"
147,3,/apache/systemds,An open source ML system for the end-to-end data science lifecycle,"['java', 'python', 'dml', 'systemds']",881,Java,Apache-2.0 license,"Nov 10, 2021"
148,3,/MrinmoiHossain/Online-Courses-Learning,"Contains the online course about Data Science, Machine Learning, Programming Language, Operating System, Mechanial En\u2026","['linux', 'programming-language', 'data-science', 'machine-learning', 'udacity', 'mooc', 'google-cloud', 'coursera', 'edx']",232,JavaScript,MIT license,"Oct 26, 2021"
149,3,/qiu123/coursera-Applied-Data-Science-with-Python,Repo for coursera specialization Big Data by UC San Diego,[],8,Jupyter Notebook,0,"Jul 16, 2019"
150,3,/datasciencescoop/Data-Science-Tutorials,Data Science Tutorials,[],437,0,0,"May 22, 2020"
151,3,/irJERAD/Intro-to-Data-Science-in-Python,Repo for the first course of the Applied Data Science with Python Specialization taught by University of Michigan hos\u2026,[],64,Jupyter Notebook,0,"Apr 27, 2020"
152,3,/CodexploreRepo/data_science,Data Science Handbook,[],79,Jupyter Notebook,0,"Oct 6, 2021"
153,3,/authman/DAT210x,Programming with Python for Data Science Microsoft,[],138,Jupyter Notebook,MIT license,"Jun 13, 2018"
154,3,/justmarkham/DAT3,"General Assembly's Data Science course in Washington, DC",[],636,0,Roff,"May 19, 2020"
155,3,/khanhnamle1994/cracking-the-data-science-interview,"A Collection of Cheatsheets, Books, Questions, and Portfolio For DS/ML Interview Prep","['data-science', 'machine-learning', 'python', 'deep-learning', 'statistics', 'concepts', 'data-journalism', 'data-wrangling', 'data-portfolio', 'downloadable-cheatsheets']",1200,Jupyter Notebook,0,"Jan 5, 2021"
156,3,/johndpope/Data-Science-ArrayFire-GPU,Using ArreyFire GPU library for data science,[],0,Python,MIT license,"Jul 19, 2017"
